f0,W,H,fps,w0,h0,w,h
26130,858,480,30,584,294,122,79
26130,858,480,30,597,384,122,79
26160,858,480,30,368,199,122,79
26160,858,480,30,26,,23,122
26160,858,480,30,,39,,11
26160,858,480,30,407,28,122,79
26160,858,480,30,232,39,122,79
26160,858,480,30,72,41,122,79
26160,858,480,30,434,63,122,79
26160,858,480,30,735,66,122,79
26160,858,480,30,,33,79,122
26160,858,480,30,41,74,122,79
26160,858,480,30,133,170,122,79
26160,858,480,30,352,193,122,79
26160,858,480,30,179,216,122,79
26160,858,480,30,267,228,122,79
26160,858,480,30,584,294,122,79
26160,858,480,30,597,384,122,79
26190,858,480,30,368,199,122,79
26190,858,480,30,26,,23,122
26190,858,480,30,,39,,11
26190,858,480,30,407,28,122,79
26190,858,480,30,232,39,122,79
26190,858,480,30,72,41,122,79
26190,858,480,30,434,63,122,79
26190,858,480,30,735,66,122,79
26190,858,480,30,,33,79,122
26190,858,480,30,41,74,122,79
26190,858,480,30,133,170,122,79
26190,858,480,30,352,193,122,79
26190,858,480,30,179,216,122,79
26190,858,480,30,267,228,122,79
26190,858,480,30,584,294,122,79
26190,858,480,30,597,384,122,79
26220,858,480,30,368,199,122,79
26220,858,480,30,26,,23,122
26220,858,480,30,,39,,11
26220,858,480,30,407,28,122,79
26220,858,480,30,232,39,122,79
26220,858,480,30,72,41,122,79
26220,858,480,30,434,63,122,79
26220,858,480,30,735,66,122,79
26220,858,480,30,,33,79,122
26220,858,480,30,41,74,122,79
26220,858,480,30,133,170,122,79
26220,858,480,30,352,193,122,79
26220,858,480,30,179,216,122,79
26220,858,480,30,267,228,122,79
26220,858,480,30,584,294,122,79
26220,858,480,30,597,384,122,79
26250,858,480,30,368,199,122,79
26250,858,480,30,26,,23,122
26250,858,480,30,,39,,11
26250,858,480,30,407,28,122,79
26250,858,480,30,232,39,122,79
26250,858,480,30,72,41,122,79
26250,858,480,30,434,63,122,79
26250,858,480,30,735,66,122,79
26250,858,480,30,,33,79,122
26250,858,480,30,41,74,122,79
26250,858,480,30,133,170,122,79
26250,858,480,30,352,193,122,79
26250,858,480,30,179,216,122,79
26250,858,480,30,267,228,122,79
26250,858,480,30,584,294,122,79
26250,858,480,30,597,384,122,79
26280,858,480,30,367,198,122,79
26280,858,480,30,54,27,122,79
26280,858,480,30,,12,25,122
26280,858,480,30,215,42,122,79
26280,858,480,30,428,67,122,79
26280,858,480,30,681,64,122,79
26280,858,480,30,,30,65,122
26280,858,480,30,738,67,122,79
26280,858,480,30,779,73,122,79
26280,858,480,30,320,70,122,79
26280,858,480,30,,50,85,122
26280,858,480,30,396,142,122,79
26280,858,480,30,141,166,122,79
26280,858,480,30,355,191,122,79
26280,858,480,30,178,221,122,79
26280,858,480,30,579,233,122,79
26280,858,480,30,572,294,122,79
26280,858,480,30,589,385,122,79
26310,858,480,30,367,198,122,79
26310,858,480,30,54,27,122,79
26310,858,480,30,,12,25,122
26310,858,480,30,215,42,122,79
26310,858,480,30,428,67,122,79
26310,858,480,30,681,64,122,79
26310,858,480,30,,30,65,122
26310,858,480,30,738,67,122,79
26310,858,480,30,779,73,122,79
26310,858,480,30,320,70,122,79
26310,858,480,30,,50,85,122
26310,858,480,30,396,142,122,79
26310,858,480,30,141,166,122,79
26310,858,480,30,355,191,122,79
26310,858,480,30,178,221,122,79
26310,858,480,30,579,233,122,79
26310,858,480,30,572,294,122,79
26310,858,480,30,589,385,122,79
26340,858,480,30,367,198,122,79
26340,858,480,30,54,27,122,79
26340,858,480,30,,12,25,122
26340,858,480,30,215,42,122,79
26340,858,480,30,428,67,122,79
26340,858,480,30,681,64,122,79
26340,858,480,30,,30,65,122
26340,858,480,30,738,67,122,79
26340,858,480,30,779,73,122,79
26340,858,480,30,320,70,122,79
26340,858,480,30,,50,85,122
26340,858,480,30,396,142,122,79
26340,858,480,30,141,166,122,79
26340,858,480,30,355,191,122,79
26340,858,480,30,178,221,122,79
26340,858,480,30,579,233,122,79
26340,858,480,30,572,294,122,79
26340,858,480,30,589,385,122,79
26370,858,480,30,367,198,122,79
26370,858,480,30,54,27,122,79
26370,858,480,30,,12,25,122
26370,858,480,30,215,42,122,79
26370,858,480,30,428,67,122,79
26370,858,480,30,681,64,122,79
26370,858,480,30,,30,65,122
26370,858,480,30,738,67,122,79
26370,858,480,30,779,73,122,79
26370,858,480,30,320,70,122,79
26370,858,480,30,,50,85,122
26370,858,480,30,396,142,122,79
26370,858,480,30,141,166,122,79
26370,858,480,30,355,191,122,79
26370,858,480,30,178,221,122,79
26370,858,480,30,579,233,122,79
26370,858,480,30,572,294,122,79
26370,858,480,30,589,385,122,79
26400,858,480,30,367,198,122,79
26400,858,480,30,54,27,122,79
26400,858,480,30,,12,25,122
26400,858,480,30,215,42,122,79
26400,858,480,30,428,67,122,79
26400,858,480,30,681,64,122,79
26400,858,480,30,,30,65,122
26400,858,480,30,738,67,122,79
26400,858,480,30,779,73,122,79
26400,858,480,30,320,70,122,79
26400,858,480,30,,50,85,122
26400,858,480,30,396,142,122,79
26400,858,480,30,141,166,122,79
26400,858,480,30,355,191,122,79
26400,858,480,30,178,221,122,79
26400,858,480,30,579,233,122,79
26400,858,480,30,572,294,122,79
26400,858,480,30,589,385,122,79
26430,858,480,30,367,198,122,79
26430,858,480,30,54,27,122,79
26430,858,480,30,,12,25,122
26430,858,480,30,215,42,122,79
26430,858,480,30,428,67,122,79
26430,858,480,30,681,64,122,79
26430,858,480,30,,30,65,122
26430,858,480,30,738,67,122,79
26430,858,480,30,779,73,122,79
26430,858,480,30,320,70,122,79
26430,858,480,30,,50,85,122
26430,858,480,30,396,142,122,79
26430,858,480,30,141,166,122,79
26430,858,480,30,355,191,122,79
26430,858,480,30,178,221,122,79
26430,858,480,30,579,233,122,79
26430,858,480,30,572,294,122,79
26430,858,480,30,589,385,122,79
26460,858,480,30,367,198,122,79
26460,858,480,30,54,27,122,79
26460,858,480,30,,12,25,122
26460,858,480,30,215,42,122,79
26460,858,480,30,428,67,122,79
26460,858,480,30,681,64,122,79
26460,858,480,30,,30,65,122
26460,858,480,30,738,67,122,79
26460,858,480,30,779,73,122,79
26460,858,480,30,320,70,122,79
26460,858,480,30,,50,85,122
26460,858,480,30,396,142,122,79
26460,858,480,30,141,166,122,79
26460,858,480,30,355,191,122,79
26460,858,480,30,178,221,122,79
26460,858,480,30,579,233,122,79
26460,858,480,30,572,294,122,79
26460,858,480,30,589,385,122,79
26490,858,480,30,367,198,122,79
26490,858,480,30,54,27,122,79
26490,858,480,30,,12,25,122
26490,858,480,30,215,42,122,79
26490,858,480,30,428,67,122,79
26490,858,480,30,681,64,122,79
26490,858,480,30,,30,65,122
26490,858,480,30,738,67,122,79
26490,858,480,30,779,73,122,79
26490,858,480,30,320,70,122,79
26490,858,480,30,,50,85,122
26490,858,480,30,396,142,122,79
26490,858,480,30,141,166,122,79
26490,858,480,30,355,191,122,79
26490,858,480,30,178,221,122,79
26490,858,480,30,579,233,122,79
26490,858,480,30,572,294,122,79
26490,858,480,30,589,385,122,79
26520,858,480,30,367,198,122,79
26520,858,480,30,54,27,122,79
26520,858,480,30,,12,25,122
26520,858,480,30,215,42,122,79
26520,858,480,30,428,67,122,79
26520,858,480,30,681,64,122,79
26520,858,480,30,,30,65,122
26520,858,480,30,738,67,122,79
26520,858,480,30,779,73,122,79
26520,858,480,30,320,70,122,79
26520,858,480,30,,50,85,122
26520,858,480,30,396,142,122,79
26520,858,480,30,141,166,122,79
26520,858,480,30,355,191,122,79
26520,858,480,30,178,221,122,79
26520,858,480,30,579,233,122,79
26520,858,480,30,572,294,122,79
26520,858,480,30,589,385,122,79
26550,858,480,30,367,198,122,79
26550,858,480,30,54,27,122,79
26550,858,480,30,,12,25,122
26550,858,480,30,215,42,122,79
26550,858,480,30,428,67,122,79
26550,858,480,30,681,64,122,79
26550,858,480,30,,30,65,122
26550,858,480,30,738,67,122,79
26550,858,480,30,779,73,122,79
26550,858,480,30,320,70,122,79
26550,858,480,30,,50,85,122
26550,858,480,30,396,142,122,79
26550,858,480,30,141,166,122,79
26550,858,480,30,355,191,122,79
26550,858,480,30,178,221,122,79
26550,858,480,30,579,233,122,79
26550,858,480,30,572,294,122,79
26550,858,480,30,589,385,122,79
26580,858,480,30,367,198,122,79
26580,858,480,30,54,27,122,79
26580,858,480,30,,12,25,122
26580,858,480,30,215,42,122,79
26580,858,480,30,428,67,122,79
26580,858,480,30,681,64,122,79
26580,858,480,30,,30,65,122
26580,858,480,30,738,67,122,79
26580,858,480,30,779,73,122,79
26580,858,480,30,320,70,122,79
26580,858,480,30,,50,85,122
26580,858,480,30,396,142,122,79
26580,858,480,30,141,166,122,79
26580,858,480,30,355,191,122,79
26580,858,480,30,178,221,122,79
26580,858,480,30,579,233,122,79
26580,858,480,30,572,294,122,79
26580,858,480,30,589,385,122,79
26610,858,480,30,367,198,122,79
26610,858,480,30,54,27,122,79
26610,858,480,30,,12,25,122
26610,858,480,30,215,42,122,79
26610,858,480,30,428,67,122,79
26610,858,480,30,681,64,122,79
26610,858,480,30,,30,65,122
26610,858,480,30,738,67,122,79
26610,858,480,30,779,73,122,79
26610,858,480,30,320,70,122,79
26610,858,480,30,,50,85,122
26610,858,480,30,396,142,122,79
26610,858,480,30,141,166,122,79
26610,858,480,30,355,191,122,79
26610,858,480,30,178,221,122,79
26610,858,480,30,579,233,122,79
26610,858,480,30,572,294,122,79
26610,858,480,30,589,385,122,79
26640,858,480,30,366,199,122,79
26640,858,480,30,30,37,122,79
26640,858,480,30,,20,33,122
26640,858,480,30,676,61,122,79
26640,858,480,30,293,74,122,79
26640,858,480,30,780,77,122,79
26640,858,480,30,,50,84,122
26640,858,480,30,371,138,122,79
26640,858,480,30,135,167,122,79
26640,858,480,30,370,204,122,79
26640,858,480,30,578,225,122,79
26640,858,480,30,573,297,122,79
26640,858,480,30,584,393,122,79
26670,858,480,30,366,199,122,79
26670,858,480,30,30,37,122,79
26670,858,480,30,,20,33,122
26670,858,480,30,676,61,122,79
26670,858,480,30,293,74,122,79
26670,858,480,30,780,77,122,79
26670,858,480,30,,50,84,122
26670,858,480,30,371,138,122,79
26670,858,480,30,135,167,122,79
26670,858,480,30,370,204,122,79
26670,858,480,30,578,225,122,79
26670,858,480,30,573,297,122,79
26670,858,480,30,584,393,122,79
26700,858,480,30,366,199,122,79
26700,858,480,30,30,37,122,79
26700,858,480,30,,20,33,122
26700,858,480,30,676,61,122,79
26700,858,480,30,293,74,122,79
26700,858,480,30,780,77,122,79
26700,858,480,30,,50,84,122
26700,858,480,30,371,138,122,79
26700,858,480,30,135,167,122,79
26700,858,480,30,370,204,122,79
26700,858,480,30,578,225,122,79
26700,858,480,30,573,297,122,79
26700,858,480,30,584,393,122,79
26730,858,480,30,366,199,122,79
26730,858,480,30,30,37,122,79
26730,858,480,30,,20,33,122
26730,858,480,30,676,61,122,79
26730,858,480,30,293,74,122,79
26730,858,480,30,780,77,122,79
26730,858,480,30,,50,84,122
26730,858,480,30,371,138,122,79
26730,858,480,30,135,167,122,79
26730,858,480,30,370,204,122,79
26730,858,480,30,578,225,122,79
26730,858,480,30,573,297,122,79
26730,858,480,30,584,393,122,79
26760,858,480,30,366,199,122,79
26760,858,480,30,30,37,122,79
26760,858,480,30,,20,33,122
26760,858,480,30,676,61,122,79
26760,858,480,30,293,74,122,79
26760,858,480,30,780,77,122,79
26760,858,480,30,,50,84,122
26760,858,480,30,371,138,122,79
26760,858,480,30,135,167,122,79
26760,858,480,30,370,204,122,79
26760,858,480,30,578,225,122,79
26760,858,480,30,573,297,122,79
26760,858,480,30,584,393,122,79
26790,858,480,30,366,199,122,79
26790,858,480,30,30,37,122,79
26790,858,480,30,,20,33,122
26790,858,480,30,676,61,122,79
26790,858,480,30,293,74,122,79
26790,858,480,30,780,77,122,79
26790,858,480,30,,50,84,122
26790,858,480,30,371,138,122,79
26790,858,480,30,135,167,122,79
26790,858,480,30,370,204,122,79
26790,858,480,30,578,225,122,79
26790,858,480,30,573,297,122,79
26790,858,480,30,584,393,122,79
26820,858,480,30,366,199,122,79
26820,858,480,30,30,37,122,79
26820,858,480,30,,20,33,122
26820,858,480,30,676,61,122,79
26820,858,480,30,293,74,122,79
26820,858,480,30,780,77,122,79
26820,858,480,30,,50,84,122
26820,858,480,30,371,138,122,79
26820,858,480,30,135,167,122,79
26820,858,480,30,370,204,122,79
26820,858,480,30,578,225,122,79
26820,858,480,30,573,297,122,79
26820,858,480,30,584,393,122,79
26850,858,480,30,366,199,122,79
26850,858,480,30,30,37,122,79
26850,858,480,30,,20,33,122
26850,858,480,30,676,61,122,79
26850,858,480,30,293,74,122,79
26850,858,480,30,780,77,122,79
26850,858,480,30,,50,84,122
26850,858,480,30,371,138,122,79
26850,858,480,30,135,167,122,79
26850,858,480,30,370,204,122,79
26850,858,480,30,578,225,122,79
26850,858,480,30,573,297,122,79
26850,858,480,30,584,393,122,79
26880,858,480,30,366,199,122,79
26880,858,480,30,30,37,122,79
26880,858,480,30,,20,33,122
26880,858,480,30,676,61,122,79
26880,858,480,30,293,74,122,79
26880,858,480,30,780,77,122,79
26880,858,480,30,,50,84,122
26880,858,480,30,371,138,122,79
26880,858,480,30,135,167,122,79
26880,858,480,30,370,204,122,79
26880,858,480,30,578,225,122,79
26880,858,480,30,573,297,122,79
26880,858,480,30,584,393,122,79
26910,858,480,30,366,199,122,79
26910,858,480,30,30,37,122,79
26910,858,480,30,,20,33,122
26910,858,480,30,676,61,122,79
26910,858,480,30,293,74,122,79
26910,858,480,30,780,77,122,79
26910,858,480,30,,50,84,122
26910,858,480,30,371,138,122,79
26910,858,480,30,135,167,122,79
26910,858,480,30,370,204,122,79
26910,858,480,30,578,225,122,79
26910,858,480,30,573,297,122,79
26910,858,480,30,584,393,122,79
26940,858,480,30,366,199,122,79
26940,858,480,30,30,37,122,79
26940,858,480,30,,20,33,122
26940,858,480,30,676,61,122,79
26940,858,480,30,293,74,122,79
26940,858,480,30,780,77,122,79
26940,858,480,30,,50,84,122
26940,858,480,30,371,138,122,79
26940,858,480,30,135,167,122,79
26940,858,480,30,370,204,122,79
26940,858,480,30,578,225,122,79
26940,858,480,30,573,297,122,79
26940,858,480,30,584,393,122,79
26970,858,480,30,366,199,122,79
26970,858,480,30,30,37,122,79
26970,858,480,30,,20,33,122
26970,858,480,30,676,61,122,79
26970,858,480,30,293,74,122,79
26970,858,480,30,780,77,122,79
26970,858,480,30,,50,84,122
26970,858,480,30,371,138,122,79
26970,858,480,30,135,167,122,79
26970,858,480,30,370,204,122,79
26970,858,480,30,578,225,122,79
26970,858,480,30,573,297,122,79
26970,858,480,30,584,393,122,79
27000,858,480,30,370,199,122,79
27000,858,480,30,74,33,122,79
27000,858,480,30,,14,51,122
27000,858,480,30,418,66,122,79
27000,858,480,30,785,65,122,79
27000,858,480,30,760,64,122,79
27000,858,480,30,296,76,122,79
27000,858,480,30,,50,85,122
27000,858,480,30,185,144,122,79
27000,858,480,30,329,133,122,79
27000,858,480,30,361,197,122,79
27000,858,480,30,568,223,122,79
27000,858,480,30,220,252,122,79
27000,858,480,30,591,303,122,79
27030,858,480,30,370,199,122,79
27030,858,480,30,74,33,122,79
27030,858,480,30,,14,51,122
27030,858,480,30,418,66,122,79
27030,858,480,30,785,65,122,79
27030,858,480,30,760,64,122,79
27030,858,480,30,296,76,122,79
27030,858,480,30,,50,85,122
27030,858,480,30,185,144,122,79
27030,858,480,30,329,133,122,79
27030,858,480,30,361,197,122,79
27030,858,480,30,568,223,122,79
27030,858,480,30,220,252,122,79
27030,858,480,30,591,303,122,79
27060,858,480,30,370,199,122,79
27060,858,480,30,74,33,122,79
27060,858,480,30,,14,51,122
27060,858,480,30,418,66,122,79
27060,858,480,30,785,65,122,79
27060,858,480,30,760,64,122,79
27060,858,480,30,296,76,122,79
27060,858,480,30,,50,85,122
27060,858,480,30,185,144,122,79
27060,858,480,30,329,133,122,79
27060,858,480,30,361,197,122,79
27060,858,480,30,568,223,122,79
27060,858,480,30,220,252,122,79
27060,858,480,30,591,303,122,79
27090,858,480,30,370,199,122,79
27090,858,480,30,74,33,122,79
27090,858,480,30,,14,51,122
27090,858,480,30,418,66,122,79
27090,858,480,30,785,65,122,79
27090,858,480,30,760,64,122,79
27090,858,480,30,296,76,122,79
27090,858,480,30,,50,85,122
27090,858,480,30,185,144,122,79
27090,858,480,30,329,133,122,79
27090,858,480,30,361,197,122,79
27090,858,480,30,568,223,122,79
27090,858,480,30,220,252,122,79
27090,858,480,30,591,303,122,79
27120,858,480,30,370,199,122,79
27120,858,480,30,74,33,122,79
27120,858,480,30,,14,51,122
27120,858,480,30,418,66,122,79
27120,858,480,30,785,65,122,79
27120,858,480,30,760,64,122,79
27120,858,480,30,296,76,122,79
27120,858,480,30,,50,85,122
27120,858,480,30,185,144,122,79
27120,858,480,30,329,133,122,79
27120,858,480,30,361,197,122,79
27120,858,480,30,568,223,122,79
27120,858,480,30,220,252,122,79
27120,858,480,30,591,303,122,79
27150,858,480,30,370,199,122,79
27150,858,480,30,74,33,122,79
27150,858,480,30,,14,51,122
27150,858,480,30,418,66,122,79
27150,858,480,30,785,65,122,79
27150,858,480,30,760,64,122,79
27150,858,480,30,296,76,122,79
27150,858,480,30,,50,85,122
27150,858,480,30,185,144,122,79
27150,858,480,30,329,133,122,79
27150,858,480,30,361,197,122,79
27150,858,480,30,568,223,122,79
27150,858,480,30,220,252,122,79
27150,858,480,30,591,303,122,79
27180,858,480,30,370,199,122,79
27180,858,480,30,74,33,122,79
27180,858,480,30,,14,51,122
27180,858,480,30,418,66,122,79
27180,858,480,30,785,65,122,79
27180,858,480,30,760,64,122,79
27180,858,480,30,296,76,122,79
27180,858,480,30,,50,85,122
27180,858,480,30,185,144,122,79
27180,858,480,30,329,133,122,79
27180,858,480,30,361,197,122,79
27180,858,480,30,568,223,122,79
27180,858,480,30,220,252,122,79
27180,858,480,30,591,303,122,79
27210,858,480,30,370,199,122,79
27210,858,480,30,74,33,122,79
27210,858,480,30,,14,51,122
27210,858,480,30,418,66,122,79
27210,858,480,30,785,65,122,79
27210,858,480,30,760,64,122,79
27210,858,480,30,296,76,122,79
27210,858,480,30,,50,85,122
27210,858,480,30,185,144,122,79
27210,858,480,30,329,133,122,79
27210,858,480,30,361,197,122,79
27210,858,480,30,568,223,122,79
27210,858,480,30,220,252,122,79
27210,858,480,30,591,303,122,79
27240,858,480,30,370,199,122,79
27240,858,480,30,74,33,122,79
27240,858,480,30,,14,51,122
27240,858,480,30,418,66,122,79
27240,858,480,30,785,65,122,79
27240,858,480,30,760,64,122,79
27240,858,480,30,296,76,122,79
27240,858,480,30,,50,85,122
27240,858,480,30,185,144,122,79
27240,858,480,30,329,133,122,79
27240,858,480,30,361,197,122,79
27240,858,480,30,568,223,122,79
27240,858,480,30,220,252,122,79
27240,858,480,30,591,303,122,79
27270,858,480,30,370,199,122,79
27270,858,480,30,74,33,122,79
27270,858,480,30,,14,51,122
27270,858,480,30,418,66,122,79
27270,858,480,30,785,65,122,79
27270,858,480,30,760,64,122,79
27270,858,480,30,296,76,122,79
27270,858,480,30,,50,85,122
27270,858,480,30,185,144,122,79
27270,858,480,30,329,133,122,79
27270,858,480,30,361,197,122,79
27270,858,480,30,568,223,122,79
27270,858,480,30,220,252,122,79
27270,858,480,30,591,303,122,79
27300,858,480,30,370,199,122,79
27300,858,480,30,74,33,122,79
27300,858,480,30,,14,51,122
27300,858,480,30,418,66,122,79
27300,858,480,30,785,65,122,79
27300,858,480,30,760,64,122,79
27300,858,480,30,296,76,122,79
27300,858,480,30,,50,85,122
27300,858,480,30,185,144,122,79
27300,858,480,30,329,133,122,79
27300,858,480,30,361,197,122,79
27300,858,480,30,568,223,122,79
27300,858,480,30,220,252,122,79
27300,858,480,30,591,303,122,79
27330,858,480,30,370,199,122,79
27330,858,480,30,74,33,122,79
27330,858,480,30,,14,51,122
27330,858,480,30,418,66,122,79
27330,858,480,30,785,65,122,79
27330,858,480,30,760,64,122,79
27330,858,480,30,296,76,122,79
27330,858,480,30,,50,85,122
27330,858,480,30,185,144,122,79
27330,858,480,30,329,133,122,79
27330,858,480,30,361,197,122,79
27330,858,480,30,568,223,122,79
27330,858,480,30,220,252,122,79
27330,858,480,30,591,303,122,79
27360,858,480,30,370,200,122,79
27360,858,480,30,81,34,122,79
27360,858,480,30,,22,57,122
27360,858,480,30,,52,82,122
27360,858,480,30,245,80,122,79
27360,858,480,30,410,131,122,79
27360,858,480,30,178,142,122,79
27360,858,480,30,328,134,122,79
27360,858,480,30,368,160,122,79
27360,858,480,30,741,176,122,79
27360,858,480,30,355,202,122,79
27360,858,480,30,147,241,122,79
27360,858,480,30,571,229,122,79
27360,858,480,30,254,238,122,79
27360,858,480,30,279,294,122,79
27360,858,480,30,567,306,122,79
27390,858,480,30,370,200,122,79
27390,858,480,30,81,34,122,79
27390,858,480,30,,22,57,122
